region,hid,pid,age,sclfsato,nhood_mistrust,urban,female,hhtenure,hiqual3,worry_crime,cons,denom
8,2788,2935,38,6,2.25,1,0,1,1,1,1,1
8,2788,2936,38,6,2.25,1,1,1,1,0,1,1
8,2789,2937,76,6,2,1,0,1,2,0,1,1
8,2790,2938,64,6,2.25,1,1,1,2,0,1,1
8,2791,2939,47,6,2.25,1,1,2,2,0,1,1
8,2792,2940,35,3,2.25,0,0,1,2,1,1,1
8,2793,2941,47,6,2,0,1,1,2,0,1,1
8,2794,2942,51,4,3,1,1,2,2,0,1,1
8,2795,2943,22,6,2,0,1,1,1,0,1,1
8,2796,2944,27,6,2,0,1,2,2,1,1,1
8,2797,2945,17,6,2.5,1,1,1,,1,1,1
8,2798,2946,75,7,2.25,1,0,1,1,1,1,1
8,2799,2947,47,6,3.25,1,1,2,1,1,1,1
8,2800,2948,70,6,2.25,1,1,1,1,1,1,1
8,2801,2949,36,5,2.25,1,1,3,2,1,1,1
8,2802,2950,50,6,1.75,1,1,1,2,1,1,1
8,2803,2951,70,,2,0,0,1,1,1,1,1
8,2804,2952,29,,2.25,0,1,1,2,0,1,1
8,2805,2953,36,5,3.25,1,1,3,1,0,1,1
8,2806,2954,36,,2,1,0,1,1,0,1,1
8,2807,2955,41,6,2,1,0,1,2,0,1,1
8,2808,2956,74,5,2.5,1,0,1,2,0,1,1
8,2808,2957,74,,2.25,1,1,1,3,0,1,1
8,2809,2958,63,6,2.5,0,1,1,2,0,1,1
8,2809,2959,33,6,3,0,1,1,1,1,1,1
8,2810,2960,17,6,1.75,1,0,1,2,0,1,1
8,2811,2961,44,4,4,1,0,2,2,0,1,1
8,2812,2962,54,5,1.75,1,1,1,1,1,1,1
8,2813,2963,28,6,2.75,1,0,1,1,1,1,1
8,2814,2964,42,2,2,1,1,1,3,0,1,1
8,2815,2965,50,,2,1,0,,2,0,1,1
8,2816,2966,31,4,2.5,1,0,2,2,1,1,1
8,2817,2967,40,6,2.75,1,1,1,2,0,1,1
8,2818,2968,58,3,2.25,1,1,1,2,1,1,1
8,2819,2969,67,6,2,1,1,1,1,1,1,1
8,2820,2970,42,6,2.25,1,0,1,1,0,1,1
8,2821,2971,42,7,3,1,0,2,2,1,1,1
8,2822,2972,44,5,2,0,1,1,1,1,1,1
8,2823,2973,51,4,2,1,1,1,3,0,1,1
8,2824,2974,29,6,2.25,1,0,1,2,0,1,1
8,2825,2975,76,5,1.25,1,0,1,2,1,1,1
8,2826,2976,60,6,2,1,1,1,1,1,1,1
8,2827,2977,79,7,2.25,1,0,1,2,0,1,1
8,2828,2978,85,5,2.25,1,0,1,3,0,1,1
8,2829,2979,27,6,2,1,0,3,1,0,1,1
8,2830,2980,31,2,3.5,1,0,3,3,0,1,1
8,2831,2981,21,3,3.25,1,0,1,2,0,1,1
8,2832,2982,39,6,2.75,1,1,2,2,1,1,1
8,2833,2983,58,6,1,1,0,2,2,0,1,1
8,2834,2984,42,4,2.25,1,1,1,2,1,1,1
8,2835,2985,70,7,2.5,0,1,1,1,0,1,1
8,2836,2986,56,6,2,0,0,1,2,1,1,1
8,2837,2987,43,5,2.25,0,0,1,1,0,1,1
8,2838,2988,81,6,2.25,0,1,1,1,0,1,1
8,2839,2989,60,,3.75,0,0,1,2,0,1,1
8,2840,2990,32,7,2.5,1,1,2,2,0,1,1
8,2840,2991,37,7,2.5,1,0,2,2,1,1,1
8,2841,2992,22,6,2.25,1,0,1,2,1,1,1
8,2842,2993,40,2,2,1,0,1,1,0,1,1
8,2843,2994,53,6,2.25,0,1,1,1,0,1,1
8,2844,2995,72,2,2.25,1,1,1,3,0,1,1
8,2845,2996,68,,2.5,1,0,1,2,1,1,1
8,2846,2997,51,1,3.25,1,0,3,3,1,1,1
8,2847,2998,38,6,2.75,1,0,1,1,1,1,1
8,2848,2999,67,7,2.5,0,0,1,1,0,1,1
8,2849,3000,61,5,2,1,1,2,2,0,1,1
8,2850,3001,81,6,3.5,1,1,1,2,0,1,1
8,2851,3002,42,4,3.25,1,0,2,2,0,1,1
8,2852,3003,20,6,2.5,1,1,2,2,1,1,1
8,2853,3004,57,,2.25,1,0,1,1,1,1,1
8,2854,3005,59,3,3.75,1,0,3,2,1,1,1
8,2855,3006,62,6,2,1,1,1,1,1,1,1
8,2856,3007,24,5,2.25,0,0,1,1,1,1,1
8,2857,3008,48,7,1.75,1,1,2,3,0,1,1
8,2858,3009,61,3,1.75,0,1,1,1,0,1,1
8,2859,3010,48,5,2,1,0,3,2,0,1,1
8,2860,3011,62,5,2.25,1,0,1,1,1,1,1
8,2861,3012,56,6,1.25,1,1,1,1,1,1,1
8,2862,3013,87,4,2,1,1,1,1,1,1,1
8,2863,3014,68,3,2.5,1,1,1,1,0,1,1
8,2864,3015,18,6,2.25,1,0,1,2,1,1,1
8,2865,3016,27,6,2.5,1,0,2,1,0,1,1
8,2865,3017,28,5,3.25,1,1,2,1,0,1,1
8,2866,3018,48,7,2,0,0,1,2,1,1,1
8,2867,3019,75,5,1,0,1,1,1,0,1,1
8,2868,3020,62,6,1.25,0,1,1,2,1,1,1
8,2869,3021,63,7,2.5,0,1,1,2,0,1,1
8,2870,3022,54,5,2.5,1,1,1,1,1,1,1
8,2871,3023,80,6,2.25,1,1,1,3,1,1,1
8,2872,3024,16,7,2.25,1,1,2,2,0,1,1
8,2873,3025,20,4,2.25,1,0,1,2,1,1,1
8,2874,3026,54,6,2,1,0,1,2,0,1,1
8,2875,3027,60,6,2,1,0,1,3,0,1,1
8,2876,3028,65,7,2,1,1,1,2,0,1,1
8,2877,3029,46,6,2.25,1,0,1,2,1,1,1
8,2877,3030,20,7,2.25,1,1,1,2,0,1,1
8,2878,3031,67,7,2.5,1,1,1,1,0,1,1
8,2879,3032,42,6,2.25,1,1,1,2,0,1,1
8,2880,3033,44,2,2.75,1,1,2,2,0,1,1
8,2881,3034,57,6,2,1,1,1,2,0,1,1
8,2882,3035,75,6,2.25,1,0,1,2,0,1,1
8,2883,3036,41,,3,1,0,2,2,1,1,1
8,2884,3037,81,,2,1,1,1,3,0,1,1
8,2885,3038,34,3,3,1,0,3,2,1,1,1
8,2886,3039,32,6,2,0,1,2,2,0,1,1
8,2887,3040,75,3,1.5,1,0,1,2,0,1,1
8,2888,3041,38,6,1.75,1,0,1,2,0,1,1
8,2889,3042,49,6,3,1,1,1,1,1,1,1
8,2890,3043,40,6,1.25,0,1,1,1,1,1,1
8,2891,3044,86,6,2,1,1,1,1,0,1,1
8,2892,3045,49,6,1,1,0,1,1,1,1,1
8,2893,3046,33,5,3.75,1,0,1,2,0,1,1
8,2893,3047,32,5,2.5,1,1,1,1,0,1,1
8,2894,3048,59,6,2.5,1,1,1,2,0,1,1
8,2895,3049,23,6,3.25,1,1,3,1,1,1,1
8,2896,3050,69,,2.5,0,0,1,2,1,1,1
8,2897,3051,16,5,2.25,1,0,1,2,0,1,1
8,2898,3052,36,,1,1,0,1,2,0,1,1
8,2899,3053,47,6,2.75,1,1,1,1,1,1,1
8,2900,3054,18,6,3,1,0,1,2,0,1,1
8,2901,3055,60,6,1.5,1,0,1,2,1,1,1
8,2902,3056,82,6,1.5,1,0,1,1,0,1,1
8,2903,3057,35,6,2,1,1,1,1,1,1,1
8,2904,3058,39,5,2,1,0,1,2,0,1,1
8,2905,3059,78,6,2,1,0,1,2,0,1,1
8,2906,3060,33,6,2,1,0,3,1,0,1,1
8,2907,3061,40,6,2.25,1,1,1,2,0,1,1
8,2908,3062,26,,3.25,1,1,3,1,0,1,1
8,2909,3063,66,7,2.5,1,0,1,1,1,1,1
8,2910,3064,59,6,1.75,1,0,1,1,0,1,1
8,2911,3065,58,5,2,1,1,1,1,0,1,1
8,2912,3066,76,6,1.25,1,1,1,3,0,1,1
8,2913,3067,35,5,3.5,1,1,2,1,0,1,1
8,2914,3068,53,2,2.75,1,0,1,1,0,1,1
8,2915,3069,78,5,2.75,1,0,2,3,0,1,1
8,2915,3070,60,6,3,1,1,2,3,0,1,1
8,2916,3071,44,6,2.75,1,1,1,1,1,1,1
8,2917,3072,66,5,2.5,0,1,1,1,1,1,1
8,2918,3073,22,6,1.75,0,0,1,2,0,1,1
8,2919,3074,60,6,2.25,0,0,1,1,0,1,1
8,2920,3075,67,,2.25,1,1,1,1,0,1,1
8,2921,3076,48,6,2.25,1,0,1,2,0,1,1
8,2922,3077,41,6,3.25,1,0,1,2,0,1,1
8,2923,3078,20,6,2.25,1,1,3,1,1,1,1
8,2924,3079,61,2,2,0,1,1,1,0,1,1
8,2925,3080,39,5,2,0,1,1,1,1,1,1
8,2926,3081,63,3,2.75,0,1,1,1,1,1,1
8,2927,3082,27,3,4,1,1,2,2,1,1,1
8,2928,3083,35,6,2.25,1,1,1,1,0,1,1
8,2929,3084,58,,2,1,1,1,1,0,1,1
8,2930,3085,33,5,2.25,1,1,3,2,1,1,1
8,2931,3086,38,6,2.25,1,0,1,1,0,1,1
8,2932,3087,51,6,2,1,1,1,1,0,1,1
8,2933,3088,28,5,2.25,1,0,2,1,1,1,1
8,2934,3089,67,6,2,1,0,1,1,0,1,1
8,2935,3090,55,4,2.5,1,0,3,2,0,1,1
8,2936,3091,57,6,2.75,1,0,2,2,1,1,1
8,2937,3092,48,3,4.25,1,1,1,2,1,1,1
8,2938,3093,39,5,2.25,1,1,1,2,1,1,1
8,2938,3094,16,6,2.5,1,1,1,2,1,1,1
8,2939,3095,82,6,2.25,0,1,1,1,0,1,1
8,2940,3096,56,6,1,1,1,1,1,0,1,1
8,2941,3097,66,6,2.5,0,1,1,2,0,1,1
8,2942,3098,38,6,3.25,1,1,1,2,1,1,1
8,2943,3099,53,6,2,1,0,3,1,1,1,1
8,2944,3100,55,6,1.5,1,0,1,1,0,1,1
8,2945,3101,60,5,1.75,1,1,1,1,0,1,1
8,2946,3102,21,3,2.75,1,0,3,2,0,1,1
8,2946,3103,20,1,4,1,0,3,2,1,1,1
8,2947,3104,77,7,2,1,1,2,2,0,1,1
8,2948,3105,47,4,3,1,0,3,2,0,1,1
8,2949,3106,42,3,3.5,1,1,2,2,1,1,1
8,2950,3107,84,,3.5,1,1,1,3,1,1,1
8,2950,3108,89,,3.75,1,0,1,3,0,1,1
8,2951,3109,49,6,2.25,1,1,1,1,0,1,1
8,2951,3110,19,7,2.25,1,1,1,2,0,1,1
8,2952,3111,57,4,3,1,0,2,2,1,1,1
8,2953,3112,63,5,2.5,1,1,1,3,0,1,1
8,2954,3113,30,5,2.75,1,1,1,1,1,1,1
8,2955,3114,45,,2.5,1,0,1,1,1,1,1
8,2956,3115,32,6,2,0,1,3,1,0,1,1
8,2957,3116,86,7,2.5,1,0,1,1,0,1,1
8,2958,3117,66,7,2.25,1,1,1,3,0,1,1
8,2959,3118,25,6,2,1,1,3,1,0,1,1
8,2960,3119,36,6,2.75,1,1,1,2,0,1,1
8,2961,3120,31,3,2.75,1,0,2,2,1,1,1
8,2962,3121,50,6,1.25,0,1,1,1,0,1,1
8,2963,3122,66,5,2.25,0,0,1,1,0,1,1
8,2964,3123,50,6,2,1,0,2,1,0,1,1
8,2965,3124,58,5,2.75,1,1,1,1,0,1,1
8,2966,3125,38,6,2.25,1,0,1,1,0,1,1
8,2967,3126,77,6,2,0,0,1,2,1,1,1
8,2968,3127,85,7,2.75,1,1,1,3,1,1,1
8,2969,3128,17,6,2.5,1,1,3,,0,1,1
8,2970,3129,65,6,2.25,1,1,1,2,0,1,1
8,2971,3130,37,6,2,1,1,3,1,1,1,1
8,2972,3131,81,6,2.25,1,1,1,3,0,1,1
8,2973,3132,77,6,2,1,0,1,1,0,1,1
8,2974,3133,34,5,2.75,1,0,1,2,0,1,1
8,2975,3134,68,7,2.5,1,0,1,3,1,1,1
8,2976,3135,45,6,2,1,0,1,1,0,1,1
8,2977,3136,66,6,2.25,1,0,1,2,1,1,1
8,2978,3137,51,5,2,1,0,1,2,1,1,1
8,2979,3138,52,3,2.25,1,1,1,2,1,1,1
8,2979,3139,19,6,2.5,1,0,1,2,1,1,1
8,2980,3140,47,4,2.75,1,0,2,2,1,1,1
8,2981,3141,68,6,2,1,0,1,1,0,1,1
8,2982,3142,28,7,2,1,1,1,1,1,1,1
8,2983,3143,52,,2.25,0,0,1,1,0,1,1
8,2984,3144,70,,2,0,1,1,2,1,1,1
8,2985,3145,58,5,3,1,0,1,2,1,1,1
8,2986,3146,36,6,2.5,1,0,1,1,0,1,1
8,2987,3147,53,6,2,1,1,1,2,1,1,1
8,2988,3148,40,5,2,0,1,3,1,0,1,1
8,2989,3149,18,6,2.25,0,0,1,2,0,1,1
8,2990,3150,68,7,1.25,1,1,2,2,0,1,1
8,2991,3151,46,2,2.5,1,1,1,1,1,1,1
8,2992,3152,32,3,3.25,1,1,3,2,0,1,1
8,2993,3153,24,5,2.25,1,0,1,1,0,1,1
9,2994,3154,71,7,2,1,1,1,2,0,1,1
9,2995,3155,85,2,1.5,0,1,1,2,0,1,1
9,2996,3156,34,6,2.25,0,1,1,1,0,1,1
9,2997,3157,52,5,2,1,1,1,2,0,1,1
9,2998,3158,49,5,2,1,0,1,2,0,1,1
9,2999,3159,75,,2,1,0,1,2,0,1,1
9,3000,3160,51,6,2.25,1,1,1,2,1,1,1
9,3001,3161,21,5,2.5,1,1,1,2,1,1,1
9,3002,3162,20,5,3.25,1,1,,1,1,1,1
9,3003,3163,75,6,2,1,0,1,2,0,1,1
9,3004,3164,72,1,2.25,1,0,1,2,0,1,1
9,3004,3165,69,5,2.25,1,1,1,3,1,1,1
9,3005,3166,41,5,2.5,1,0,1,2,0,1,1
9,3006,3167,30,6,2,1,1,3,1,0,1,1
9,3007,3168,21,6,2.5,1,1,3,2,0,1,1
9,3008,3169,64,6,2.5,1,1,1,3,1,1,1
9,3009,3170,68,6,1.25,1,1,1,1,1,1,1
9,3010,3171,40,6,2,0,1,3,2,0,1,1
9,3011,3172,43,4,2.5,1,1,1,2,1,1,1
9,3012,3173,27,3,3.75,1,1,1,2,1,1,1
9,3013,3174,37,2,4.25,1,1,3,1,1,1,1
9,3014,3175,19,6,3,1,1,2,2,0,1,1
9,3015,3176,43,6,2,1,1,1,2,1,1,1
9,3016,3177,56,6,2.5,1,1,1,1,1,1,1
9,3017,3178,43,4,3,1,0,2,2,0,1,1
9,3018,3179,23,,3,0,0,2,2,1,1,1
9,3019,3180,56,6,1.25,1,1,3,3,0,1,1
9,3020,3181,26,6,2.5,1,1,3,1,0,1,1
9,3021,3182,41,6,2,1,0,1,1,0,1,1
9,3022,3183,18,2,2.5,1,1,1,2,1,1,1
9,3023,3184,28,6,3,1,0,3,1,0,1,1
9,3024,3185,58,6,2.5,1,0,1,1,0,1,1
9,3025,3186,36,5,2.5,1,1,2,1,0,1,1
9,3026,3187,70,6,2,1,0,1,2,0,1,1
9,3027,3188,39,7,1.75,1,0,3,1,0,1,1
9,3028,3189,21,2,2.75,1,1,1,2,1,1,1
9,3029,3190,72,4,2.5,1,0,1,2,1,1,1
9,3030,3191,20,2,3.75,1,0,1,2,0,1,1
9,3031,3192,18,4,1.75,0,1,1,2,0,1,1
9,3032,3193,29,6,2.25,1,1,1,2,1,1,1
9,3033,3194,65,2,2,1,1,2,3,0,1,1
9,3034,3195,82,,3.75,1,0,2,2,0,1,1
9,3035,3196,46,6,1,0,0,1,1,0,1,1
9,3036,3197,59,4,2,0,1,3,1,0,1,1
9,3037,3198,39,6,2.25,1,1,1,1,1,1,1
9,3038,3199,52,6,2.5,1,1,1,2,0,1,1
9,3039,3200,69,5,3.25,1,1,2,3,1,1,1
9,3040,3201,46,6,1.75,0,1,1,1,0,1,1
9,3041,3202,27,5,2,1,0,1,1,0,1,1
9,3042,3203,67,6,3.25,0,0,1,1,0,1,1
9,3043,3204,72,6,1.5,0,1,1,2,0,1,1
9,3044,3205,80,6,1.75,1,1,1,1,0,1,1
9,3045,3206,40,6,2,0,0,1,1,1,1,1
9,3046,3207,72,,2,1,1,1,2,0,1,1
9,3047,3208,35,,3.25,1,1,3,,1,1,1
9,3048,3209,30,3,2,1,0,3,2,0,1,1
9,3049,3210,19,2,1.5,0,1,2,2,0,1,1
9,3050,3211,50,5,4.25,1,1,2,3,1,1,1
9,3051,3212,23,6,2.25,1,0,3,1,0,1,1
9,3052,3213,48,6,2,1,1,1,1,1,1,1
9,3053,3214,70,7,2.5,0,1,1,2,1,1,1
9,3054,3215,34,6,2.25,0,0,1,2,1,1,1
9,3055,3216,18,6,2,1,0,1,2,0,1,1
9,3056,3217,37,4,2.25,1,1,1,1,1,1,1
9,3057,3218,17,5,2.5,1,0,1,,0,1,1
9,3058,3219,73,5,2,0,0,1,1,0,1,1
9,3059,3220,38,2,1,0,0,1,1,0,1,1
9,3060,3221,73,6,1.25,0,1,1,1,0,1,1
9,3061,3222,79,,2,1,1,1,1,1,1,1
9,3062,3223,34,2,2,0,1,1,2,1,1,1
9,3063,3224,54,6,1.5,1,1,1,1,1,1,1
9,3064,3225,61,5,2,0,0,1,2,1,1,1
9,3065,3226,95,6,2.5,0,0,1,1,0,1,1
9,3066,3227,41,6,2,1,0,1,1,0,1,1
9,3067,3228,54,6,1,1,1,1,2,0,1,1
9,3068,3229,32,6,2,0,0,1,2,0,1,1
9,3069,3230,55,3,2.5,0,0,3,3,0,1,1
9,3070,3231,57,5,,0,0,3,2,0,1,1
9,3071,3232,66,6,2.25,1,0,1,2,1,1,1
9,3072,3233,28,6,2,1,0,1,2,0,1,1
9,3073,3234,74,3,2.5,1,0,3,1,0,1,1
9,3074,3235,71,6,2,0,0,1,2,0,1,1
9,3075,3236,60,1,2.75,0,1,1,2,0,1,1
9,3076,3237,26,7,2.75,1,1,1,1,1,1,1
9,3077,3238,49,6,2.75,1,1,2,3,1,1,1
9,3078,3239,19,7,2.5,1,1,2,2,0,1,1
9,3079,3240,69,6,2,0,0,1,2,0,1,1
9,3080,3241,62,6,2,0,1,1,3,0,1,1
9,3081,3242,69,7,2.25,0,1,1,2,0,1,1
9,3082,3243,42,6,2.75,0,0,1,1,0,1,1
9,3083,3244,50,6,2,0,0,1,2,1,1,1
9,3084,3245,39,6,2.25,0,1,3,1,0,1,1
9,3084,3246,34,7,2.5,0,0,3,1,0,1,1
9,3085,3247,18,7,3,1,0,3,2,1,1,1
9,3086,3248,72,6,2,1,1,1,1,0,1,1
9,3087,3249,29,4,3,1,1,2,2,0,1,1
9,3088,3250,58,6,2,0,0,1,2,1,1,1
9,3089,3251,84,7,3.5,0,1,1,1,0,1,1
9,3090,3252,25,5,1.75,1,0,1,2,0,1,1
9,3091,3253,81,3,2,1,1,1,3,0,1,1
9,3092,3254,71,6,2,1,0,2,1,0,1,1
9,3093,3255,37,7,3,1,0,2,2,0,1,1
9,3094,3256,83,2,3.25,1,1,1,1,1,1,1
9,3095,3257,25,2,3,1,1,3,1,1,1,1
9,3096,3258,18,6,2.5,1,1,1,2,0,1,1
9,3097,3259,50,3,2,1,1,1,1,0,1,1
9,3098,3260,60,6,2.75,0,0,2,3,0,1,1
9,3099,3261,29,6,2.25,1,0,1,2,0,1,1
9,3100,3262,67,6,2,1,0,1,3,1,1,1
9,3101,3263,17,6,2.75,0,0,1,2,0,1,1
9,3102,3264,42,7,2.25,1,1,1,2,1,1,1
9,3103,3265,43,6,3,1,1,1,2,0,1,1
9,3104,3266,76,5,2.5,0,1,1,3,0,1,1
9,3105,3267,83,6,2.25,0,1,3,2,0,1,1
9,3106,3268,29,5,2.25,1,1,1,2,1,1,1
9,3107,3269,50,1,2.75,1,1,1,1,0,1,1
9,3107,3270,16,5,2.75,1,1,1,2,0,1,1
9,3108,3271,71,6,2.25,1,0,1,2,1,1,1
9,3109,3272,61,2,3,1,1,1,3,0,1,1
9,3110,3273,44,7,2.25,1,1,1,2,1,1,1
9,3111,3274,22,6,3.5,0,1,1,1,0,1,1
9,3111,3275,57,6,2.25,0,1,1,1,1,1,1
9,3112,3276,75,5,2.25,1,0,1,2,1,1,1
9,3113,3277,59,3,3.25,1,0,1,2,1,1,1
9,3114,3278,56,6,2.5,1,1,1,1,0,1,1
9,3115,3279,80,7,1.25,0,0,1,3,0,1,1
9,3116,3280,64,6,2,0,1,1,2,1,1,1
9,3117,3281,45,5,1.75,1,0,1,2,0,1,1
9,3118,3282,91,6,2,1,1,1,2,0,1,1
9,3118,3283,62,2,2.5,1,0,1,2,0,1,1
9,3119,3284,58,7,1.75,0,0,3,1,0,1,1
9,3120,3285,51,3,2.25,1,0,1,2,1,1,1
9,3121,3286,23,5,2.5,1,1,,1,0,1,1
9,3122,3287,59,6,3.25,1,0,1,2,0,1,1
9,3123,3288,47,6,2,0,1,1,1,0,1,1
9,3124,3289,36,5,2.75,1,0,1,2,1,1,1
9,3125,3290,60,6,1,0,0,3,2,0,1,1
9,3126,3291,19,7,2.75,1,0,1,2,0,1,1
9,3127,3292,57,6,2.5,1,1,2,2,0,1,1
9,3128,3293,43,4,2,0,0,1,2,0,1,1
9,3129,3294,33,3,3.5,0,1,3,2,1,1,1
9,3130,3295,78,5,2.5,1,1,1,2,1,1,1
9,3131,3296,67,6,2.25,1,0,1,2,0,1,1
9,3132,3297,81,7,2,1,0,1,2,0,1,1
9,3133,3298,73,7,2.25,1,1,1,1,1,1,1
9,3134,3299,58,6,2.25,1,0,1,1,1,1,1
9,3135,3300,73,5,2,0,1,1,2,1,1,1
9,3136,3301,31,5,3.25,1,1,2,1,0,1,1
9,3136,3302,39,6,4.25,1,0,2,2,0,1,1
9,3137,3303,76,6,2.25,1,0,1,2,1,1,1
9,3138,3304,58,6,3,1,1,1,1,0,1,1
9,3139,3305,70,7,1.25,1,0,1,3,0,1,1
9,3140,3306,44,6,2.25,1,1,1,2,1,1,1
9,3141,3307,57,6,2.5,1,0,3,2,1,1,1
9,3142,3308,38,6,2,1,1,1,2,0,1,1
9,3143,3309,45,6,2,0,0,1,2,0,1,1
9,3144,3310,27,6,3.25,1,1,1,2,0,1,1
9,3145,3311,29,6,2,1,1,1,2,0,1,1
9,3146,3312,65,5,2.25,0,0,1,2,0,1,1
9,3147,3313,40,6,1.5,1,1,1,2,0,1,1
9,3148,3314,41,4,2,1,1,1,2,0,1,1
9,3149,3315,77,,2.5,1,1,1,3,0,1,1
9,3150,3316,59,,2,1,1,1,3,0,1,1
9,3151,3317,51,5,2.25,1,1,1,1,0,1,1
9,3152,3318,64,,1.75,0,0,2,2,0,1,1
9,3153,3319,66,3,2.5,0,0,1,1,0,1,1
9,3154,3320,69,6,1.75,0,1,1,2,1,1,1
9,3155,3321,58,,2.75,0,0,2,3,1,1,1
9,3156,3322,87,6,3,1,1,3,2,0,1,1
9,3157,3323,18,6,2.5,1,0,1,2,1,1,1
9,3158,3324,60,7,2.25,0,0,1,2,0,1,1
9,3159,3325,66,1,2.25,0,0,1,1,0,1,1
9,3160,3326,27,5,2,0,0,1,1,0,1,1
9,3161,3327,64,2,2.75,1,0,1,2,0,1,1
9,3162,3328,28,6,3.5,1,0,3,2,0,1,1
9,3163,3329,41,1,2,0,1,3,1,0,1,1
9,3164,3330,37,6,1.25,0,1,1,2,0,1,1
9,3165,3331,38,4,3,0,0,2,2,1,1,1
9,3166,3332,60,5,3.75,1,0,2,3,1,1,1
9,3167,3333,64,5,4.5,1,0,2,2,1,1,1
9,3168,3334,45,5,2.25,1,0,1,1,1,1,1
9,3168,3335,45,5,2,1,1,1,2,1,1,1
9,3169,3336,61,1,2.75,1,0,1,2,0,1,1
9,3170,3337,59,4,2.5,1,1,3,2,1,1,1
9,3171,3338,66,7,3,0,1,1,2,0,1,1
9,3172,3339,77,7,2,0,0,1,1,0,1,1
9,3173,3340,18,6,,1,1,3,2,0,1,1
9,3174,3341,73,3,2.25,1,0,1,1,0,1,1
9,3175,3342,87,6,2,1,1,1,2,0,1,1
9,3176,3343,59,6,2,1,1,1,2,1,1,1
9,3177,3344,69,7,2.25,0,1,1,2,0,1,1
9,3178,3345,62,6,2,0,1,1,1,0,1,1
9,3179,3346,62,6,2.5,1,0,1,1,0,1,1
9,3180,3347,38,6,2,0,1,1,1,1,1,1
9,3181,3348,76,6,1.25,1,1,1,3,0,1,1
9,3182,3349,45,6,2,1,1,1,2,1,1,1
9,3183,3350,63,2,3,1,0,2,3,0,1,1
9,3184,3351,58,5,3.5,1,1,2,2,1,1,1
9,3185,3352,31,6,2.25,1,1,1,2,0,1,1
9,3186,3353,58,6,3.25,1,1,2,2,1,1,1
9,3187,3354,44,6,1,1,0,1,1,0,1,1
9,3188,3355,59,3,3.333333,0,1,1,1,0,1,1
9,3188,3356,28,5,2.75,0,1,1,1,0,1,1
9,3189,3357,24,7,3,0,0,1,2,0,1,1
9,3190,3358,54,2,2.25,1,1,1,1,1,1,1
9,3191,3359,70,7,1.25,0,0,1,2,1,1,1
9,3191,3360,69,7,1,0,1,1,2,0,1,1
9,3192,3361,61,5,2,0,0,1,1,0,1,1
9,3193,3362,43,6,1,0,0,1,1,0,1,1
9,3194,3363,47,4,1,0,0,2,1,0,1,1
9,3195,3364,23,6,3.75,1,0,1,2,1,1,1
9,3196,3365,60,,4.25,1,1,1,1,1,1,1
9,3197,3366,32,5,4.75,1,1,2,3,1,1,1
9,3198,3367,31,,2.75,1,0,2,2,0,1,1
9,3199,3368,58,6,2,0,1,1,2,0,1,1
9,3200,3369,70,6,2.5,0,0,1,2,1,1,1
9,3201,3370,46,6,1,1,0,1,2,0,1,1
9,3202,3371,73,6,2,0,0,2,2,1,1,1
9,3203,3372,84,,2.25,1,1,1,3,0,1,1
9,3204,3373,58,6,2.5,1,0,1,1,1,1,1
9,3205,3374,46,5,3.25,1,1,1,2,0,1,1
9,3206,3375,53,6,2.5,1,1,1,2,0,1,1
9,3207,3376,67,6,2,1,1,1,1,0,1,1
9,3208,3377,72,6,2,1,0,1,1,1,1,1
9,3209,3378,65,6,1,1,1,1,1,0,1,1
9,3210,3379,27,6,3.25,0,1,2,2,1,1,1
9,3211,3380,73,3,3.75,1,0,1,2,1,1,1
9,3212,3381,83,5,3,0,0,1,3,0,1,1
9,3213,3382,81,,2,1,0,1,2,0,1,1
9,3214,3383,57,6,2.5,0,1,1,2,0,1,1
9,3214,3384,56,4,2.25,0,0,1,2,0,1,1
9,3215,3385,31,4,2.5,1,1,3,2,0,1,1
9,3216,3386,51,6,2,1,1,2,2,0,1,1
9,3217,3387,34,1,2.5,1,0,3,2,0,1,1
9,3218,3388,48,6,2,1,1,1,1,0,1,1
9,3219,3389,49,6,2,0,0,1,2,1,1,1
9,3220,3390,43,6,1.25,0,1,1,1,1,1,1
9,3221,3391,70,5,2,0,0,3,3,1,1,1
9,3222,3392,37,6,2,1,1,2,2,0,1,1
9,3223,3393,28,6,3.75,1,1,2,2,0,1,1
9,3223,3394,34,3,4,1,0,2,2,0,1,1
9,3224,3395,48,2,3,0,0,1,2,0,1,1
9,3225,3396,54,6,2.25,0,1,1,2,0,1,1
9,3225,3397,24,7,2.5,0,0,1,1,0,1,1
9,3226,3398,55,5,1.25,0,1,1,2,0,1,1
9,3227,3399,64,6,2,1,0,1,3,0,1,1
9,3228,3400,66,4,2.5,1,1,1,1,0,1,1
9,3229,3401,46,6,2.25,1,1,1,2,0,1,1
9,3230,3402,33,1,1,0,0,3,2,0,1,1
9,3231,3403,31,2,2.75,0,1,2,2,0,1,1
9,3232,3404,73,6,3.25,1,0,1,2,1,1,1
9,3233,3405,75,6,2.5,1,1,1,1,0,1,1
9,3234,3406,75,6,1,1,0,1,2,0,1,1
9,3235,3407,51,6,2.25,1,0,1,2,1,1,1
9,3236,3408,50,6,2.25,0,1,1,1,0,1,1
9,3237,3409,61,6,2.25,0,0,1,1,1,1,1
9,3238,3410,48,6,2.25,1,0,1,1,0,1,1
9,3239,3411,66,6,3.25,1,1,1,2,1,1,1
